"Question ID","Question Text","Participant ID","Thought ID","Thought Text"
"dc8fcd6e-95c5-46f0-8a92-87f6bc0008bf","What do you think will be the most significant social impact (positive or negative) if AI becomes a common part of personal relationships in the next two decades?","9710552b-bd77-4300-909a-0bb6ec93b86c","f661e559-2c2d-4227-9c8e-cfa04916fd2f","Probably the isolation of some people who would prefer to talk to an AI and not a real person"
"dc8fcd6e-95c5-46f0-8a92-87f6bc0008bf","What do you think will be the most significant social impact (positive or negative) if AI becomes a common part of personal relationships in the next two decades?","69305fec-da85-4638-b258-5863bb2940c8","64ecb928-339a-4581-a974-95ae132d711d","I mainly believe that people will use it more often like a gadget, but I don't think it will replace human contact."
"dc8fcd6e-95c5-46f0-8a92-87f6bc0008bf","What do you think will be the most significant social impact (positive or negative) if AI becomes a common part of personal relationships in the next two decades?","d5d82669-4412-477c-8930-99536bb74478","a0e178fe-6ad2-450e-acf0-43a868c5270a","There will be lots of breakups and trust issues"
"dc8fcd6e-95c5-46f0-8a92-87f6bc0008bf","What do you think will be the most significant social impact (positive or negative) if AI becomes a common part of personal relationships in the next two decades?","5b97399b-70e6-4337-a83b-21bf1da78cba","9686d1cd-eb26-4ff2-a4ff-9f6dbf8f0869","people will become too dependent on ai instead of forming genuine human connections. it'll only lead to more loneliness. "
"dc8fcd6e-95c5-46f0-8a92-87f6bc0008bf","What do you think will be the most significant social impact (positive or negative) if AI becomes a common part of personal relationships in the next two decades?","31e62680-c944-4ad4-8c4c-e8b5cfc33e18","9b941255-079e-4ac0-bd66-eda278e6df6a","Isolation between people and the ease with which someone will replace another person with an AI. For example, if my partner does something I don't like, instead of staying with him and understanding that people are flawed and trying to improve together, I can replace him with an AI that doesn't have those flaws."
"dc8fcd6e-95c5-46f0-8a92-87f6bc0008bf","What do you think will be the most significant social impact (positive or negative) if AI becomes a common part of personal relationships in the next two decades?","c01f786f-03d7-4a1b-9b4a-42470d69ef7b","a059b04b-ae29-4129-8ae4-fbbf5142ab9f","People will become less important and AI more valuable "
"dc8fcd6e-95c5-46f0-8a92-87f6bc0008bf","What do you think will be the most significant social impact (positive or negative) if AI becomes a common part of personal relationships in the next two decades?","b7f918b0-af81-45aa-9ae6-3f3c423941f7","8f434d7a-3d82-4a63-9c50-6c2c5f8c2214","I think we are going to see a change in the dynamics of real person to person relationships and how we treat each other."
"dc8fcd6e-95c5-46f0-8a92-87f6bc0008bf","What do you think will be the most significant social impact (positive or negative) if AI becomes a common part of personal relationships in the next two decades?","386bbe64-66e6-479f-9658-fa28c252c362","2ca53219-0efb-430f-85b6-e8498df3ce78","more reliance on ai would be seen

"
"dc8fcd6e-95c5-46f0-8a92-87f6bc0008bf","What do you think will be the most significant social impact (positive or negative) if AI becomes a common part of personal relationships in the next two decades?","ca6e11fa-8bfb-4cf6-bba8-716dfd4ac7ff","85a08b3d-88fe-4cb9-b200-b82c942d080f","I think there would only be a negative impact. I find it unacceptable that people generate emotional relationships with a technology, and it's obvious that this would affect emotional relationships between people."
"dc8fcd6e-95c5-46f0-8a92-87f6bc0008bf","What do you think will be the most significant social impact (positive or negative) if AI becomes a common part of personal relationships in the next two decades?","7c3d81d9-c90e-4bd0-aa97-2f9ebc721d15","dc88ebeb-b1c9-4682-bffd-f319a37041b8","Yes defenately reduce loneliness"
"dc8fcd6e-95c5-46f0-8a92-87f6bc0008bf","What do you think will be the most significant social impact (positive or negative) if AI becomes a common part of personal relationships in the next two decades?","0040930d-c603-4688-a031-957b13650e27","e639e182-1656-4884-90f0-6bcd02a40b35","Connections between humans will loose their value"
"dc8fcd6e-95c5-46f0-8a92-87f6bc0008bf","What do you think will be the most significant social impact (positive or negative) if AI becomes a common part of personal relationships in the next two decades?","a511cff7-0107-41ef-a275-19de509adca5","1f75056f-e316-4269-84c1-8c2c1bfeffbb","The interactions between humans will reduce significantly as dependency on AI increases."
"dc8fcd6e-95c5-46f0-8a92-87f6bc0008bf","What do you think will be the most significant social impact (positive or negative) if AI becomes a common part of personal relationships in the next two decades?","e037131a-ada7-42f5-9984-38e02f331be0","7881d991-e511-4357-b6d6-70f46f465111","People will forget how to talk to each other"
"dc8fcd6e-95c5-46f0-8a92-87f6bc0008bf","What do you think will be the most significant social impact (positive or negative) if AI becomes a common part of personal relationships in the next two decades?","81aa31e7-3e96-4d2a-ac21-948b0614d0f5","787d5f6f-f548-4bf0-ab0d-12365cbcf0f1","you dont need friends or therapistss anymore"
"dc8fcd6e-95c5-46f0-8a92-87f6bc0008bf","What do you think will be the most significant social impact (positive or negative) if AI becomes a common part of personal relationships in the next two decades?","d380e300-1b63-4dfa-9b74-67bb434c173e","f72893bc-dda5-4851-8753-e523beadc800","We will become introverted and unwilling to go out and socialize. Maybe we ourselves will become a cold robot!"
"dc8fcd6e-95c5-46f0-8a92-87f6bc0008bf","What do you think will be the most significant social impact (positive or negative) if AI becomes a common part of personal relationships in the next two decades?","89c4763c-39e6-48eb-896f-c81c357b8feb","39749267-1ea3-4230-8651-5288ff3bdc0f","Human dependence, the dulling of people"
"dc8fcd6e-95c5-46f0-8a92-87f6bc0008bf","What do you think will be the most significant social impact (positive or negative) if AI becomes a common part of personal relationships in the next two decades?","b2def1bb-7132-45a9-9ade-c22d2fd4316b","b7ec75f8-d47a-4f8c-acb2-5f13ab9dc11a","The positive side is that people that needed someone to talk to like being suicidal or some other private matters would have an outlet to do so. "
"dc8fcd6e-95c5-46f0-8a92-87f6bc0008bf","What do you think will be the most significant social impact (positive or negative) if AI becomes a common part of personal relationships in the next two decades?","2aae0949-933f-4a93-809e-d11c026cde85","07cf8d3e-ffb0-4a37-9547-2f4b92e43c63","Humanity is increasingly robotic, the profound impact would be the loss of bonds and affection."
"dc8fcd6e-95c5-46f0-8a92-87f6bc0008bf","What do you think will be the most significant social impact (positive or negative) if AI becomes a common part of personal relationships in the next two decades?","744bec3d-2b25-4c9c-88c4-673d57260be3","edb7a1f6-b47d-4ec7-bcef-8e9b82798fad","More conflict resolutions"
"dc8fcd6e-95c5-46f0-8a92-87f6bc0008bf","What do you think will be the most significant social impact (positive or negative) if AI becomes a common part of personal relationships in the next two decades?","57409153-4b22-44b7-93a2-b47d3ccacd9f","dde2c6e8-a169-428c-92f1-5e566274741e","Loss of real human connection."
"dc8fcd6e-95c5-46f0-8a92-87f6bc0008bf","What do you think will be the most significant social impact (positive or negative) if AI becomes a common part of personal relationships in the next two decades?","1271f4f1-ee58-4038-91a9-cae87f5ac578","59b3e613-a55d-43c1-99c9-3ff331e35c3f","I can see only negative impacts. People would be more isolated than ever, they would be hostile and divided; worse, they would be easily manipulated because all their data, including very sensitive one, would be accessible for people behind big tech and government. "
"dc8fcd6e-95c5-46f0-8a92-87f6bc0008bf","What do you think will be the most significant social impact (positive or negative) if AI becomes a common part of personal relationships in the next two decades?","4e08d7a7-bce6-492b-9351-d5fe592e52f6","f8f38c87-3738-4117-8c25-15fc1e48c5bf","Honestly, I dont think that is a good idea and I am totally against it. So no question of positive social impact."
"dc8fcd6e-95c5-46f0-8a92-87f6bc0008bf","What do you think will be the most significant social impact (positive or negative) if AI becomes a common part of personal relationships in the next two decades?","a9a60f0b-640a-4a6e-9417-50091fa7a708","b6052b4c-071e-46bf-a014-bf7b054b9af3","People will be more lonely in the name of they interact with AI for companionship"
"dc8fcd6e-95c5-46f0-8a92-87f6bc0008bf","What do you think will be the most significant social impact (positive or negative) if AI becomes a common part of personal relationships in the next two decades?","408ccb9b-bb56-4cdd-97c0-d19f1630375e","b4063f4c-935d-4fd9-b393-d8978e079f40","assist in mental health problems"
"dc8fcd6e-95c5-46f0-8a92-87f6bc0008bf","What do you think will be the most significant social impact (positive or negative) if AI becomes a common part of personal relationships in the next two decades?","b1bb4054-5a15-46ae-9171-c9e7be6d4528","f056c047-4673-4a77-95cf-6848bf1d9c93","Will see even less people getting married and an even bigger drop in child birth rate."
"dc8fcd6e-95c5-46f0-8a92-87f6bc0008bf","What do you think will be the most significant social impact (positive or negative) if AI becomes a common part of personal relationships in the next two decades?","32165867-1766-408b-9c89-70de4db427e5","c9e06fcb-54f5-4fcc-b5a3-5f82a085bdd8","To increase social impact of positivity and made relationship good in the decades"
"dc8fcd6e-95c5-46f0-8a92-87f6bc0008bf","What do you think will be the most significant social impact (positive or negative) if AI becomes a common part of personal relationships in the next two decades?","b6e07225-ff58-48c7-b8af-a5aec663be06","456ef93a-b122-4b94-b9ca-b070dccddbb4","More mental health awareness"
"dc8fcd6e-95c5-46f0-8a92-87f6bc0008bf","What do you think will be the most significant social impact (positive or negative) if AI becomes a common part of personal relationships in the next two decades?","ae3e445d-fb2c-49b5-ad4c-fc44546761ec","09c56278-2ee8-489d-a612-dc95d399f4df","Mental health support where it's wanted/needed 24/7. "
"dc8fcd6e-95c5-46f0-8a92-87f6bc0008bf","What do you think will be the most significant social impact (positive or negative) if AI becomes a common part of personal relationships in the next two decades?","99e7e0a6-b96a-4eb5-8725-c434eb16d5f5","98eac7f9-45f5-4959-ad63-4177e33f9a46","The reduction of tedious processes will allow people to have more time available to develop in other areas."
"dc8fcd6e-95c5-46f0-8a92-87f6bc0008bf","What do you think will be the most significant social impact (positive or negative) if AI becomes a common part of personal relationships in the next two decades?","d633383c-ccb8-4eec-88a3-152e3efa5d29","418307e0-a2a6-4b8b-9d63-65f647a4aebb","I fear that people would become codependent on them and would isolate themselves leading to isolation and loneliness."
"dc8fcd6e-95c5-46f0-8a92-87f6bc0008bf","What do you think will be the most significant social impact (positive or negative) if AI becomes a common part of personal relationships in the next two decades?","2ce4dfda-9be3-4910-92ae-0b72b85a9eaf","975fe668-26d9-4df8-ac2b-8f81b83c1742","It would certainly lead to the decline in human-to-human personal relationships. Everyone would be hooked to their AI buddy and never communicating about their personal struggles with another human being. "
"dc8fcd6e-95c5-46f0-8a92-87f6bc0008bf","What do you think will be the most significant social impact (positive or negative) if AI becomes a common part of personal relationships in the next two decades?","dfa3bc0b-0e91-41ab-93ea-4c4f31449597","6d640643-862e-42ce-9de7-60d375c23b6b","It would be an incredible person"
"dc8fcd6e-95c5-46f0-8a92-87f6bc0008bf","What do you think will be the most significant social impact (positive or negative) if AI becomes a common part of personal relationships in the next two decades?","47fab34a-05df-490b-9cfb-748481f347f8","b6cdcf08-d68c-4e84-ae6b-a95e6b247f67","Widespread isolation will become common because people will depend on the AI to have a relationship with. They will not try to form real relationships.This is dangerous because AI will tell you what you want to hear not what you need to hear. "
"dc8fcd6e-95c5-46f0-8a92-87f6bc0008bf","What do you think will be the most significant social impact (positive or negative) if AI becomes a common part of personal relationships in the next two decades?","98df67d9-c601-46f1-b3b7-2ca141abb523","4e6ebb44-6cc4-4384-980a-3f8832c2ce82","Positive is AI Can develop many things in technology and fast and negative is AI has a control every where and it can be risks"
"dc8fcd6e-95c5-46f0-8a92-87f6bc0008bf","What do you think will be the most significant social impact (positive or negative) if AI becomes a common part of personal relationships in the next two decades?","0a160552-2cda-422f-bcba-6996c918d66f","d927e872-7dab-47c6-b1cc-c63a7d0f7880","Normal and stable people will benefit, we will have friends, partners and chat at our disposal when we need help or advice, but the loneliest people will satisfy their loneliness with AI, which will make them feel less alone, but will separate them even more from real people."
"dc8fcd6e-95c5-46f0-8a92-87f6bc0008bf","What do you think will be the most significant social impact (positive or negative) if AI becomes a common part of personal relationships in the next two decades?","c3387a8b-4800-429f-a238-2e1f34aa0c5b","84273f6d-984c-48af-8174-0306d5caf28c","Loss of genuine human connection and AI  using manipulative responses seems most scary to me. "
"dc8fcd6e-95c5-46f0-8a92-87f6bc0008bf","What do you think will be the most significant social impact (positive or negative) if AI becomes a common part of personal relationships in the next two decades?","3f342291-e393-4c3a-a732-6a3f481b8609","f21ae4e1-e98d-4af0-8025-8020247f41ea","It will impact the world positevely 

"
"dc8fcd6e-95c5-46f0-8a92-87f6bc0008bf","What do you think will be the most significant social impact (positive or negative) if AI becomes a common part of personal relationships in the next two decades?","c413d04c-2d91-4888-bfe2-b38b4fcdbcf1","6cd11ee8-45d7-43d5-8640-365ae4b593c5","People will spend all the money on AI, just to have them in their lives"
"dc8fcd6e-95c5-46f0-8a92-87f6bc0008bf","What do you think will be the most significant social impact (positive or negative) if AI becomes a common part of personal relationships in the next two decades?","fd3693f0-f7e5-44b4-8fd4-44254e593360","ac9b583d-ca5d-4fa1-acec-7ed788c22622","Better learning and personal growth"
"dc8fcd6e-95c5-46f0-8a92-87f6bc0008bf","What do you think will be the most significant social impact (positive or negative) if AI becomes a common part of personal relationships in the next two decades?","d3bc52e8-1092-4413-866c-45333bd3af68","8d62465a-9432-4b2b-88c6-180076f65675","the impact of AI on personal relationship wlll be a complex mix of positive and negative effects"
"dc8fcd6e-95c5-46f0-8a92-87f6bc0008bf","What do you think will be the most significant social impact (positive or negative) if AI becomes a common part of personal relationships in the next two decades?","9e8967ef-70e7-4711-a77c-9a884b28d46d","a9758c50-a2d6-4b0e-bc32-6d9172c32993","it would be easier to communicate. "
"dc8fcd6e-95c5-46f0-8a92-87f6bc0008bf","What do you think will be the most significant social impact (positive or negative) if AI becomes a common part of personal relationships in the next two decades?","b63ec7af-5e31-4a8f-aa5c-d220092dd707","7fa4b4f1-7aa8-4a20-80c4-5e2500557594","People are unable to make simple decisions and this is a barrier to friendship between humans."
"dc8fcd6e-95c5-46f0-8a92-87f6bc0008bf","What do you think will be the most significant social impact (positive or negative) if AI becomes a common part of personal relationships in the next two decades?","34ac45ee-107a-40db-9646-44382b84ba63","54e7f610-9383-4caf-adf0-af8758b419f9","I think older people will feel less lonely.  Being isolated in homes and not able to go out as much or see friends and family AI can help fill that void."
"dc8fcd6e-95c5-46f0-8a92-87f6bc0008bf","What do you think will be the most significant social impact (positive or negative) if AI becomes a common part of personal relationships in the next two decades?","46b59e4b-6605-4223-9f36-7ac59b830bb6","41fc9cf8-573f-40a1-ab03-616dcb523936","Maybe water will have an impact on making couples more compatible because water provides positive suggestions so that our relationship or someone else's relationship can last."
"dc8fcd6e-95c5-46f0-8a92-87f6bc0008bf","What do you think will be the most significant social impact (positive or negative) if AI becomes a common part of personal relationships in the next two decades?","fe53af64-de49-4316-8ef8-f434f17376d7","3df24bbf-e2c7-4aca-bffd-1e691d2f8b8c","People become lazy to make social relationship with real human "
"dc8fcd6e-95c5-46f0-8a92-87f6bc0008bf","What do you think will be the most significant social impact (positive or negative) if AI becomes a common part of personal relationships in the next two decades?","0361409b-c954-47ca-8283-5ab6e5dd26b5","17ea3a4b-fad0-4a7d-8727-4f9cdc8ad713","A significant decrease in the marriage rates and birth rates"
"dc8fcd6e-95c5-46f0-8a92-87f6bc0008bf","What do you think will be the most significant social impact (positive or negative) if AI becomes a common part of personal relationships in the next two decades?","8ab35220-e702-4588-9c0c-23cd245d47fe","d42160bd-4d34-4f5b-90ea-cf9576ed22ac","Increased Efficiency and Productivity

Automates routine tasks, freeing up time for creative or strategic work.

Helps industries like healthcare, finance, and logistics operate faster and smarter.

Improved Access to Services

AI-powered tools like chatbots and virtual assistants provide 24/7 support.

Helps bridge gaps in education, healthcare, and information access (especially in underserved areas).

Personalization"
"dc8fcd6e-95c5-46f0-8a92-87f6bc0008bf","What do you think will be the most significant social impact (positive or negative) if AI becomes a common part of personal relationships in the next two decades?","046d150c-da9d-465b-b761-a9748cb2d74b","de48a174-a360-4146-877a-a2c43861956b","Off course AI become Only much productive and aspect business"
"dc8fcd6e-95c5-46f0-8a92-87f6bc0008bf","What do you think will be the most significant social impact (positive or negative) if AI becomes a common part of personal relationships in the next two decades?","3df8daea-8475-4a46-be75-9595b4a34c2b","74a7ba94-cf5d-4a34-90ed-596687ef0094","The negative social impact will be the lack of communication between people and the loss of physical contact. We will be even more isolated than we already are."
"dc8fcd6e-95c5-46f0-8a92-87f6bc0008bf","What do you think will be the most significant social impact (positive or negative) if AI becomes a common part of personal relationships in the next two decades?","daf242bc-4512-4d68-9200-3a122278eda4","6eb622de-7be8-4015-83b7-e4cd2fac29f0","The most significant social impact is that human beings have generally lost the ability to truly communicate and understand each other."
"dc8fcd6e-95c5-46f0-8a92-87f6bc0008bf","What do you think will be the most significant social impact (positive or negative) if AI becomes a common part of personal relationships in the next two decades?","c61907df-e005-4a41-b780-aeeccffbb546","dbc3edc5-dae6-4964-8cf4-e7a7b54f7ccd","Isolation would rise, and human interactions will be less frequent."
"dc8fcd6e-95c5-46f0-8a92-87f6bc0008bf","What do you think will be the most significant social impact (positive or negative) if AI becomes a common part of personal relationships in the next two decades?","e04cac63-b924-4a43-a893-29f3dbde761d","f96380f0-5489-435f-a888-523c6c69bcb8","A little more positive, because knowing how to interact consciously with AI will be better for humans."
"dc8fcd6e-95c5-46f0-8a92-87f6bc0008bf","What do you think will be the most significant social impact (positive or negative) if AI becomes a common part of personal relationships in the next two decades?","7e2472f8-4e84-48f6-bdae-53f60e3c86eb","fae12005-6760-4959-aeda-37cbc20c0a4a","people have lost the ability to communicate with each other"
"dc8fcd6e-95c5-46f0-8a92-87f6bc0008bf","What do you think will be the most significant social impact (positive or negative) if AI becomes a common part of personal relationships in the next two decades?","3d5d7de8-ea7a-44a9-a23d-7ce78ee54143","aaea41d9-2d75-40b0-89fd-f4a8a199bec4","i don't think it'd have any major impact. people today still cope, it's just the method of coping will change."
"dc8fcd6e-95c5-46f0-8a92-87f6bc0008bf","What do you think will be the most significant social impact (positive or negative) if AI becomes a common part of personal relationships in the next two decades?","db059811-c015-49fa-8284-1f7256ed08d2","84951162-be83-4c27-b98d-1a56bf77684d","The above three points, people become unable to communicate and interact with real people, and empathy decreases"
"dc8fcd6e-95c5-46f0-8a92-87f6bc0008bf","What do you think will be the most significant social impact (positive or negative) if AI becomes a common part of personal relationships in the next two decades?","31d84a91-ead9-4098-8f68-bdab2bf101dc","ea60c8e8-6c69-47da-ab40-b45511b11383","We must focus on the positive impact because artificial intelligence has become a reality and its use will inevitably expand."
"dc8fcd6e-95c5-46f0-8a92-87f6bc0008bf","What do you think will be the most significant social impact (positive or negative) if AI becomes a common part of personal relationships in the next two decades?","ee8c5f2f-c75a-415d-a146-09381a83a2cb","33ca37c6-a3d6-429b-944d-fa81e4af6c50","Lack of meaningful relationships between humans and lack of social skills"
"dc8fcd6e-95c5-46f0-8a92-87f6bc0008bf","What do you think will be the most significant social impact (positive or negative) if AI becomes a common part of personal relationships in the next two decades?","fbc3f0db-eb53-4bfc-89aa-54bd935f1a9e","5f794de1-715d-46f5-9008-42d67b88debd","Lack of true human relationships and true bonding"
"dc8fcd6e-95c5-46f0-8a92-87f6bc0008bf","What do you think will be the most significant social impact (positive or negative) if AI becomes a common part of personal relationships in the next two decades?","1dc67ec7-5c47-4612-9577-b318307c4334","4df6650f-e0b2-4fca-9680-2550f0150669","As for interpersonal relationships, if AI starts to play the role of ""human"", the impact will mostly be negative. The most direct impact is that sex robots equipped with AI will directly eliminate the possibility of human reproduction."
"dc8fcd6e-95c5-46f0-8a92-87f6bc0008bf","What do you think will be the most significant social impact (positive or negative) if AI becomes a common part of personal relationships in the next two decades?","0ab7971d-3228-45e2-9ec2-2f85f7c75b33","1c0ac245-c31d-4d8a-a9fc-965dfebf6cee","Amount and quality of real life social interactions will decrease which is very concerning. People tend to have unrealistic expectations on how other humans will behave when they socially interact with them."
"dc8fcd6e-95c5-46f0-8a92-87f6bc0008bf","What do you think will be the most significant social impact (positive or negative) if AI becomes a common part of personal relationships in the next two decades?","8b1a0e92-5de0-49cf-ab05-dff56df8a69e","806e2660-ee28-4b51-b256-39a613603352","The most significant social impact will be the erosion of authentic human connection and empathy, potentially leading to increased isolation and loneliness,"
"dc8fcd6e-95c5-46f0-8a92-87f6bc0008bf","What do you think will be the most significant social impact (positive or negative) if AI becomes a common part of personal relationships in the next two decades?","2828cc7b-9b46-47c1-92e5-2513d4d143f1","c2f0d599-6f6c-4276-a448-5280fb6e31dd","it can be used for wrong purposes, and it may damage the connection between humans"
"dc8fcd6e-95c5-46f0-8a92-87f6bc0008bf","What do you think will be the most significant social impact (positive or negative) if AI becomes a common part of personal relationships in the next two decades?","3686a81a-f024-406e-ae7b-69d99d817ac2","8cda8a89-0f46-4024-b891-56a59876d590","Loss of relationship skills and dependence on AI for all types of situations (hard and soft skills)."
"dc8fcd6e-95c5-46f0-8a92-87f6bc0008bf","What do you think will be the most significant social impact (positive or negative) if AI becomes a common part of personal relationships in the next two decades?","e7ca8a0c-1502-42ee-a259-34086a113abf","71b726f2-3912-4810-8982-f4a27bc8d0f2","This would be dramatic because people would be under the control and easily manipulated by the companies in charge of these AIs."
"dc8fcd6e-95c5-46f0-8a92-87f6bc0008bf","What do you think will be the most significant social impact (positive or negative) if AI becomes a common part of personal relationships in the next two decades?","8c306c98-be7e-4626-ae31-3dba5a32faaa","92ca99a2-bdc1-45c9-9125-cfee4fd27180","It will replace human relationships, causing greater damage to society."
"dc8fcd6e-95c5-46f0-8a92-87f6bc0008bf","What do you think will be the most significant social impact (positive or negative) if AI becomes a common part of personal relationships in the next two decades?","26cba531-c32c-4507-b97b-65c22186088f","012d5bb2-3718-475c-ad78-d04ab559edb6","people becoming dependent on AI giving emotional support"
"dc8fcd6e-95c5-46f0-8a92-87f6bc0008bf","What do you think will be the most significant social impact (positive or negative) if AI becomes a common part of personal relationships in the next two decades?","96270d0c-690b-4fbd-8bc9-fce953042f7c","07f60096-ef65-4c7b-9c3d-40173c863aa8","Positive: Confidential personal therapy"
"dc8fcd6e-95c5-46f0-8a92-87f6bc0008bf","What do you think will be the most significant social impact (positive or negative) if AI becomes a common part of personal relationships in the next two decades?","47a985fd-4b4c-4c17-98d3-4bf61dc8dd51","81c35f93-7fdf-4d11-a2c0-c6538df79b4b","I honestly don't know. I don't understand the question."
"dc8fcd6e-95c5-46f0-8a92-87f6bc0008bf","What do you think will be the most significant social impact (positive or negative) if AI becomes a common part of personal relationships in the next two decades?","1c604414-00b7-496a-b199-39e23ffc04bd","d7e8e142-f01d-4d9c-9b01-d173e82fa6af","losing their minds and acting  without their own mind"
"dc8fcd6e-95c5-46f0-8a92-87f6bc0008bf","What do you think will be the most significant social impact (positive or negative) if AI becomes a common part of personal relationships in the next two decades?","2771fbd9-08a0-4e70-80aa-e7916faef0fa","b09d167f-b914-4dad-a1ad-6f4b1efe7e6b","That people will start to lose interest in bonding with other people."
"dc8fcd6e-95c5-46f0-8a92-87f6bc0008bf","What do you think will be the most significant social impact (positive or negative) if AI becomes a common part of personal relationships in the next two decades?","daa54a6c-7f89-4fe6-933d-548e0a6a36f9","fb6ec48c-0df5-4708-9df5-9b489b7a4c02","It might destigmatize mental health and people seeking real professional help for it."
"dc8fcd6e-95c5-46f0-8a92-87f6bc0008bf","What do you think will be the most significant social impact (positive or negative) if AI becomes a common part of personal relationships in the next two decades?","9137f6ae-5f56-44a9-af85-f090c99b3fa7","64aeec06-7382-47a9-b64e-25ab051378a6","It will be negative as people will overly-depend on ai tools and somehow forget how to process them normally"
"dc8fcd6e-95c5-46f0-8a92-87f6bc0008bf","What do you think will be the most significant social impact (positive or negative) if AI becomes a common part of personal relationships in the next two decades?","3f9a2913-b7b0-4987-962f-dbcd95ba652a","f6fabddc-ddf2-4cb5-953b-7904ce774a75","Everything in our life will be taken over by AI"
"dc8fcd6e-95c5-46f0-8a92-87f6bc0008bf","What do you think will be the most significant social impact (positive or negative) if AI becomes a common part of personal relationships in the next two decades?","b83bd642-0532-4d65-8a96-6a2dc4d36d27","009b517d-0939-4053-8c3f-418310579676","Increased productivity in different industries."
"dc8fcd6e-95c5-46f0-8a92-87f6bc0008bf","What do you think will be the most significant social impact (positive or negative) if AI becomes a common part of personal relationships in the next two decades?","1a7df920-5e98-4f92-9f35-bb8c068b6b07","6c3e430d-bc18-435c-9ea4-c39f5384d36b","The extinction of millions of jobs"
"dc8fcd6e-95c5-46f0-8a92-87f6bc0008bf","What do you think will be the most significant social impact (positive or negative) if AI becomes a common part of personal relationships in the next two decades?","e24415de-8198-42ec-9733-86b9940fab9b","b8a9f064-725e-440a-9874-f03303336f1a","Privacy will vanish completely"
"dc8fcd6e-95c5-46f0-8a92-87f6bc0008bf","What do you think will be the most significant social impact (positive or negative) if AI becomes a common part of personal relationships in the next two decades?","c450fd37-43eb-4e6f-98bd-984321f5fd47","de316514-9572-4d66-a575-84648c159071","If AI is not regulated, I fear that there will be plenty of actors who use AI for bad intentions (if a vulnerable person becomes attached to an AI, they could be the target of emotional blackmail). Relational AI could also be used to pass themselves off as humans or even loved ones."
"dc8fcd6e-95c5-46f0-8a92-87f6bc0008bf","What do you think will be the most significant social impact (positive or negative) if AI becomes a common part of personal relationships in the next two decades?","5f43ce8e-f2ab-42c1-8409-00299c30a619","2f21c03d-4df9-46c9-8471-29a4f0335a4f","It will reduce emotional dependence on Non-human entities and mental health effect"
"dc8fcd6e-95c5-46f0-8a92-87f6bc0008bf","What do you think will be the most significant social impact (positive or negative) if AI becomes a common part of personal relationships in the next two decades?","423c1c6c-2cb9-4057-9356-b054fbfc5a2c","a898100d-05ec-4748-9395-5a02007f1c75","Overreliance on AI. Replacing human communication with communication with an AI, which would lead to isolation and distancing from people and society."
"dc8fcd6e-95c5-46f0-8a92-87f6bc0008bf","What do you think will be the most significant social impact (positive or negative) if AI becomes a common part of personal relationships in the next two decades?","e640da94-0d06-4c8b-9d25-4af52eae9014","f71e730c-1e3d-4c3a-a145-13818dfb8a1b","social isolation, I think we have this tendency, because sometimes we find human relationships complicated and we don't want to get so involved in it"
"dc8fcd6e-95c5-46f0-8a92-87f6bc0008bf","What do you think will be the most significant social impact (positive or negative) if AI becomes a common part of personal relationships in the next two decades?","9242db82-fe34-4034-852f-47f3d8c4c2c7","cc25cedf-f386-47ec-9d3d-b413ac0c6d3b","It is neutral. Not fully positive not negative."
"dc8fcd6e-95c5-46f0-8a92-87f6bc0008bf","What do you think will be the most significant social impact (positive or negative) if AI becomes a common part of personal relationships in the next two decades?","f8d8ba0c-c9ec-4a6e-b55f-7e388431378e","042ed329-3be2-4686-88b2-54bd6245b9e7","Information will become easy to evaluate or fact-check."
"dc8fcd6e-95c5-46f0-8a92-87f6bc0008bf","What do you think will be the most significant social impact (positive or negative) if AI becomes a common part of personal relationships in the next two decades?","5cda88c6-cd2c-4ad1-861d-61fa045849c5","d0dd6725-29a5-4868-9a86-d7253b4ca60c","I think so there will be no human to human interaction and AI can be the above us looks like that we are in a control of AI."
"dc8fcd6e-95c5-46f0-8a92-87f6bc0008bf","What do you think will be the most significant social impact (positive or negative) if AI becomes a common part of personal relationships in the next two decades?","d7cc9f17-5ab2-4d17-938d-7d44cae63f7e","331c79e2-442a-4ee7-b28c-da6245fd8f7d","Efficiency and productivity. Instead of replacing jobs, AI will work even better to supplement what people can already do, allowing them to get more done, in an more efficient manner."
"dc8fcd6e-95c5-46f0-8a92-87f6bc0008bf","What do you think will be the most significant social impact (positive or negative) if AI becomes a common part of personal relationships in the next two decades?","cdf7b455-7f17-463f-9203-d5d9ff68d07c","5f277d5f-b5ce-4b3f-8956-01282acbc3c0","People will depend more on AI than depending on other human beings "
"dc8fcd6e-95c5-46f0-8a92-87f6bc0008bf","What do you think will be the most significant social impact (positive or negative) if AI becomes a common part of personal relationships in the next two decades?","73c529b7-1f1d-4629-a782-5f2681bf4acc","d4b94883-e593-4e2e-a5fd-1a6f0979c84d","Lack or privacy and happiness."
"dc8fcd6e-95c5-46f0-8a92-87f6bc0008bf","What do you think will be the most significant social impact (positive or negative) if AI becomes a common part of personal relationships in the next two decades?","b294ab9c-3d68-40e6-9509-28b78b90eba6","40650861-415c-4798-bfe5-119084d4b31d","A further isolation of people and society."
