Participant ID,ResponseText,Sentiment,Tag 1,Tag 2,Tag 3,Tag 4,Tag 5,Tag 6,Tag 7,Tag 8
a6cca5c5-5524-463d-bcf9-f65b37c2efd1,AI cannot betray you like other humans so it is very important,Neutral,AI's constant availability and non-judgmental nature,Potential for AI to be more supportive or loyal,,,,,,
104dff79-0878-4b72-a2d5-810e4efc7d07,"AI cannot experience human feelings fully, it does not create a sense of presence nearby, unlike a human",Negative,Absence of true empathy and emotional depth,"Importance of body language, facial expressions, and sensory cues",Lack of physical presence and touch,,,,,
13d8947d-c9b3-4628-aa03-8e6edd3d67d3,AI chatbots can momentarily make me feel like I'm talking to a human depending on topic of conversation and their reply but as soon as the device is turned off I'll remember that it's not a real person and was running on algorithms. But with humans I can connect with them online and in person both.,Neutral,AI's responses as programmed or simulated,Awareness that AI is not human,Distinction between real and virtual relationships,,,,,
90315514-d2c6-4660-807b-cb89881487d1,AI does not give human support like other person and Lack of trust on AI.,Negative,Emotional support and comfort from humans versus AI,Trust and privacy concerns with AI versus humans,,,,,,
9bde5b04-f92a-4483-a693-e9d056c781b3,"AI does not have real emotions and feelings

",Negative,Absence of true empathy and emotional depth,AI's lack of consciousness or soul,,,,,,
90e02270-2bd4-4578-bf29-d17d21dc71de,AI emotions are not real,Negative,AI's lack of consciousness or soul,Authenticity and genuineness of emotions,,,,,,
f5082eab-27bd-4d8d-a6ae-fa7c7ce30260,"AI has things programmed from commands and human beings have authenticity and their emotions change all the time, reflecting on their values and character.",Positive,Absence of true empathy and emotional depth,AI's responses as programmed or simulated,Authenticity and genuineness of emotions,Humans' unpredictability and individuality,,,,
65648743-016f-4046-bdac-e37a2e35ba9f,"AI is a machine compared to humans, therefore the interaction should be limited.",Neutral,AI as a tool versus human as a person,,,,,,,
98df67d9-c601-46f1-b3b7-2ca141abb523,AI is always a technology and it's accurate with answer human is always emotional and it's more different,Positive,AI as a tool versus human as a person,Authenticity and genuineness of emotions,,,,,,
0baa40c8-6221-412d-8047-f8b34ea15baf,"AI is basically a set of programmed codes performing on pre existing values and ethics. But a human can't be that. I believe a human relationships are more prone to change, fluctuate, challenge me with situations and effect my emotions more than a emotional relationship with a AI. I don't want someone to always agree with me and guide me in life. I'm all in for risks, challenges, emotional rollercoaster, that's what I believe life is basically. Not plain living. ",Neutral,Absence of true empathy and emotional depth,"AI's inability to challenge, disagree, or provide constructive feedback",Humans' unpredictability and individuality,,,,,
538bb3b6-b213-4eaa-97b1-ec510b73ec44,AI is capable of storing and sharing personal information compared to human which might make mass ,Neutral,Trust and privacy concerns with AI versus humans,,,,,,,
25683110-30e8-4c50-97ba-cfe05dc05df5,"AI is just machines, they are not real humans.",Negative,AI as a tool versus human as a person,Awareness that AI is not human,,,,,,
92abaa2f-93ea-4787-a1c8-91c387a7e5c7,AI is just programmed,Neutral,AI's responses as programmed or simulated,,,,,,,
26bf204c-be02-4cf5-b951-671c5a8982a8,AI is man made. Man is not perfect. Human are created by the God,Neutral,AI's lack of consciousness or soul,Awareness that AI is not human,Ethical and existential concerns about AI replacing humans,,,,,
587ca22a-b463-49a0-85fa-d4a3c484dd06,"AI is programming, no matter how many million of lines of codes there are. That gives it an overall unlimited supply of emotions to gather from. While that is a good thing since it can adapt to different situations, that takes away the uniqueness of every different person, since they all have their strengths and flaws. ",Neutral,Authenticity and genuineness of emotions,Human relationships as irreplaceable and unique,Humans' unpredictability and individuality,,,,,
ba00d7b2-40d2-45de-8422-48c214ed66fb,AI might lack responsibilities ,Negative,Differences in accountability and responsibility,,,,,,,
0e0dfcf6-d20d-4635-83ce-da035f81cbb8,"AI might sound like it understands, but it doesn't really feel anything. With real people, the connection is mutual and meaningful because it comes from actual emotion and choice.",Neutral,Absence of true empathy and emotional depth,AI's responses as programmed or simulated,Authenticity and genuineness of emotions,Mutual vulnerability and reciprocity in human relationships,,,,
fc9c2d48-6751-4313-8523-2ed1c2e65a15,"AI or human intelligence, which one is top notch ",Positive,Uninformative answer,,,,,,,
ad2bca3b-2e2a-49d0-86d6-8231c3fbfce3,"AI system can't replace human in relationship, it just supplement. 

Human relationships are genuine. irreplaceable",Neutral,AI as a tool versus human as a person,Human relationships as irreplaceable and unique,,,,,,
9128aea7-af82-4110-8678-72a3398b68a2,"AI tends to fully understand me and give advice accordingly, while people often give suggestions based on their own perspectives, which can sometimes be hard to accept.",Neutral,AI's constant availability and non-judgmental nature,AI's responses as programmed or simulated,,,,,,
0b832162-4744-4f29-8718-a033c84ae798,AI wants to appear good,Neutral,AI's responses as programmed or simulated,,,,,,,
1a9e1512-a63d-49fb-bcfa-4de68730ddec,AI was created by human beings and the person is having mind and feeling of his own,Positive,Absence of true empathy and emotional depth,AI's lack of consciousness or soul,,,,,,
1a0536f1-cf78-48cc-bd02-c363cd58dd74,AI will always be available.,Neutral,AI's constant availability and non-judgmental nature,,,,,,,
38f01573-e6e6-4b73-848d-c3b39958e7e1,"AI will likely act in my best interest based off our past conversations and the prompts, while a human's interaction will be authentic and actually based off true feelings.",Neutral,Authenticity and genuineness of emotions,Trust and privacy concerns with AI versus humans,,,,,,
b8353818-9287-41e5-8363-0f2c11e39be4,"AI will remain anonymous, professional and patient consistently",Positive,AI's constant availability and non-judgmental nature,,,,,,,
b646b4f4-9387-4893-9d9a-cbcd2493d0af,"AI would craft a response that may be positive, may make mehappy, but lacks general human like responses which may be combination of positive and negative response. ",Negative,AI's responses as programmed or simulated,Superficiality or artificiality of AI relationships,,,,,,
9e338f8e-8cff-4afa-afeb-f34a52084316,"AI would not genuinely feel the emotions or get nervous. It would also have nothing to lose or gain by the situation. So it doesn't have a real stake in the relationship which could have future or immediate consequences. Also, the benefits are not mutual. I could not return the help to AI to feel good about myself. I couldn't care for it in such a way as to make an impact or feel like it has genuine gratitude for rendering it help which is important to add value or meaning.",Neutral,Absence of true empathy and emotional depth,AI's inability to form real bonds or attachments,AI's responses as programmed or simulated,Mutual vulnerability and reciprocity in human relationships,,,,
0cd87562-877e-4f9a-a0a2-e007943d5185,"Actually, Humans can't be replaced by AI. In my view AI cannot understand or feel emotions. They can interact like humans but these are artificial and not real. They are programmed in such a way that they can reply like a human but it doesn't mean they are expressing anything emotionally.",Negative,Absence of true empathy and emotional depth,AI's lack of consciousness or soul,AI's responses as programmed or simulated,Authenticity and genuineness of emotions,,,,
d9e98a54-e8ba-4924-a7bd-3c8c91bd14fa,All about empathy and real love feeling which is AI can not do genuinely what other human can do naturally.,Neutral,Absence of true empathy and emotional depth,Authenticity and genuineness of emotions,Emotional support and comfort from humans versus AI,,,,,
24fe43d3-44b8-4a06-9630-69f796b4b302,"Although artificial intelligence can understand my feelings, it is different from human",Neutral,Awareness that AI is not human,,,,,,,
0525f06b-3b88-4a90-95f1-d4ed2383cdb6,An AI can never replace human interaction.,Neutral,Human relationships as irreplaceable and unique,Loss or reduction of human-to-human interaction,,,,,,
b4106383-7eb6-4a8a-af50-70e323fe18b4,"An AI feels to perfect. It is not unexpectable, doesn't get mad or angry or separates from you.",Positive,AI's constant availability and non-judgmental nature,"AI's inability to challenge, disagree, or provide constructive feedback",,,,,,
ddd5e76f-2399-4eaa-8e1d-8faf843ffbdb,"An AI is just a machine masquerading as a conscious being. It has no feelings, no empathy unlike humans.",Neutral,Absence of true empathy and emotional depth,AI's lack of consciousness or soul,Awareness that AI is not human,,,,,
bc492631-5764-47d2-9f0b-1a3baf1cc8b3,"An AI is not a person, it cannot provide physical help and connection",Negative,AI's inability to provide physical intimacy or affection,Emotional support and comfort from humans versus AI,Lack of physical presence and touch,,,,,
cc4e6523-1ef6-434b-8ca2-aa6da2f4063a,"An AI would never be able to understand the complexity of human emotions. And that is something that will never change, because an AI has no soul.",Negative,Absence of true empathy and emotional depth,AI's lack of consciousness or soul,,,,,,
1a83be92-05b9-49e7-adbc-9e38fb9319ed,"Another person is a real person, and no matter how perfect artificial intelligence is, it is not a real person.",Negative,AI as a tool versus human as a person,Awareness that AI is not human,Human relationships as irreplaceable and unique,,,,,
acabf58d-5832-4402-8dad-aad9d4b52e53,Artificial intelligence is a cold machine that cannot meet many of my needs,Negative,AI's inability to provide physical intimacy or affection,,,,,,,
71d68ad2-ffea-44c1-a318-2e895f135ca1,"At least at this stage, artificial intelligence does not exist physically, which means that I have no way to really touch it. For example, if I want a hug, artificial intelligence cannot do it.",Negative,AI's inability to provide physical intimacy or affection,Lack of physical presence and touch,,,,,,
97dd5dcc-6098-400d-935e-0f62358a0610,"Because I know that AI is an artificially created machine, not a living person with a soul.",Negative,AI as a tool versus human as a person,AI's lack of consciousness or soul,Awareness that AI is not human,,,,,
996e248e-c7d4-407f-9537-f3ede7305ed9,Because I wanted to know if a person is real or AI. Can trust real person conversation looking at eyes and facial expression if they speaking truth or not,Neutral,"Importance of body language, facial expressions, and sensory cues",Trust and privacy concerns with AI versus humans,,,,,,
375660e2-9fdf-447b-8961-f801c9ac7b78,Because ai can only see what we want to let it know so in this case if it’s a person they can go beyond that so ai will never be a individual ,Negative,Awareness that AI is not human,Humans' unpredictability and individuality,,,,,,
c450fd37-43eb-4e6f-98bd-984321f5fd47,"Being physically next to a person provides a warmer, more comforting effect than an AI can. We identify more with another physical person we can perceive and feel than with an AI, however conscious it may be.",Positive,Emotional support and comfort from humans versus AI,"Importance of body language, facial expressions, and sensory cues",Lack of physical presence and touch,,,,,
e1f063a8-c87c-492b-b287-2c382baf1926,Biggest difference between the AI and other people will physically available ,Neutral,Lack of physical presence and touch,,,,,,,
83e18055-eaf7-4bfb-aa21-d5feadc31f4e,"Biggest difference would be it would always feel to me that I am talking to an AI when something goes wrong. Like in relationship, when we quarrel sometimes and think about exiting, it comes with a lots of good and bad memories that we shared before, but when it comes from an AI, there will not be a much to think about this particular feelings.",Neutral,AI's inability to have lived experience or shared history,Awareness that AI is not human,,,,,,
828d8a75-c965-4e6c-ae5c-07ecfa25eaa9,"Even though AI could act like it fully understands my feelings, it is not human, and I would never fully trust a machine the way I trust other humans. ",Neutral,Awareness that AI is not human,Trust and privacy concerns with AI versus humans,,,,,,
bdc9a48d-1dfe-4bea-a777-067a020cde16,"Face-to-face communication: I want to see the other person's body movements and facial expressions, and sometimes I want a hug, but this is something that artificial intelligence cannot give me.",Neutral,AI's inability to provide physical intimacy or affection,"Importance of body language, facial expressions, and sensory cues",Lack of physical presence and touch,,,,,
318b3535-398e-4c53-bcd7-ed9c58925727,"First of all, for me, only part of my life is online, and a small part of this part will be used to chat with artificial intelligence, so the biggest difference is that I still need specific relationships and friends and relatives who can communicate face to face in the real world. Physical and non-verbal communication is very important and is the cornerstone of mutual understanding between people. In addition, artificial intelligence appears to fully understand my feelings, which is no different from a psychological counselor using empathy and reflection techniques to try to understand. They are all results that can be produced by formulas. The difference lies in truth and falsehood.",Neutral,AI as a tool versus human as a person,AI's inability to have lived experience or shared history,AI's responses as programmed or simulated,Authenticity and genuineness of emotions,"Importance of body language, facial expressions, and sensory cues",,,
0abb7971-5d78-48a5-91e8-31735d8bd97f,For me AI is just a machine that some IT nerds have made. Not human relationship at all,Neutral,AI as a tool versus human as a person,Awareness that AI is not human,,,,,,
4ffd8651-f3a4-43da-9fa5-245521c8c9e5,For me it's the fact that the AL'S response is programmed and the human is more spontaneous and empathetic. ,Positive,Absence of true empathy and emotional depth,AI's lack of creativity and spontaneity,AI's responses as programmed or simulated,Authenticity and genuineness of emotions,,,,
b08b3903-0bdc-4e5c-9a48-10489dce3b00,Human Interaction and touch,Neutral,AI's inability to provide physical intimacy or affection,Lack of physical presence and touch,,,,,,
8828b3fc-f015-4fc4-938d-820f02f7ab47,"Human relationship is very complex to navigate and take a lot more effort from both sides to grow. When people start getting ""immediate gratification"" from AI, they will not tend to spend the effort to cultivate relationship with other humans, learn to manage conflicts and navigate the complexity of the society involving other human beings.",Neutral,Impact on social skills and human development,Loss or reduction of human-to-human interaction,Potential for increased dependence on AI,,,,,
d6df0726-76e8-4753-9788-1eebe09fe22d,"Humans are imperfect, but AI will always try to be perfect. The imperfection is what makes the relationship genuine because through differences, we learn to grow with each other. AI is always trying to fit our needs, so they are never an equal.",Positive,Authenticity and genuineness of emotions,Mutual vulnerability and reciprocity in human relationships,,,,,,
c35e4ac0-429d-4b51-832a-443a931143e3,Humans are social animals with feeling and warmth with facts than in AI,Neutral,Absence of true empathy and emotional depth,Authenticity and genuineness of emotions,Human relationships as irreplaceable and unique,,,,,
34ac45ee-107a-40db-9646-44382b84ba63,Humans can experience emotions and AI cannot even with all it's programming,Neutral,Absence of true empathy and emotional depth,AI's lack of consciousness or soul,,,,,,
00b4b74f-b4ff-446f-8bf3-e8ba3cf5b8e9,Humans emotions can not be developed by machine and if they mimic it will be like fake emotion hence no AI could replace real relationship.,Negative,Authenticity and genuineness of emotions,Human relationships as irreplaceable and unique,Superficiality or artificiality of AI relationships,,,,,
4675ebfa-11b7-449c-9320-39368d81d314,"I actually don't believe that AI can ever fully support like a human, so I don't have any specific answer for your question",Negative,Other,,,,,,,
8b66fa32-63dc-4f55-a4a5-9cbc7320cdfa,"I can tell that artificial intelligence is not human, this is the fundamental difference.",Neutral,AI as a tool versus human as a person,Awareness that AI is not human,,,,,,
a91f2755-0139-4607-affc-edaa0b54fa2c,I cannot compare and I find this question odd. How can and AI understand feelings better human beings are human beings in machines are machines period,Neutral,Awareness that AI is not human,Human relationships as irreplaceable and unique,,,,,,
29926431-7b87-4c73-981e-be6efda56c1f,"I could never be sure if the AI actually understands my feelings, or if it can simply ""analyze"" my feeling and create an understanding of its own.",Neutral,Absence of true empathy and emotional depth,AI's responses as programmed or simulated,Authenticity and genuineness of emotions,,,,,
b0885853-b153-4eaa-84d0-f1864b01050a,I don't think AI can ever develop empathy and awareness as humans. So there will always be a huge difference between relationships with a human and an AI.,Neutral,Absence of true empathy and emotional depth,Human relationships as irreplaceable and unique,,,,,,
423c1c6c-2cb9-4057-9356-b054fbfc5a2c,"I don't think a chatbot would be equipped to tell a person if they're emotionally wrong, if the person they love is the right one or not, or if they're a bad person or not. I think an AI would only give me nice words. On the other hand, if a close friend told me about my feelings, they would be able to tell me if the person was the right one or not.",Neutral,"AI's inability to challenge, disagree, or provide constructive feedback",,,,,,,
26cba531-c32c-4507-b97b-65c22186088f,"I don't trust that the AI system truly understands anything, let alone complex emotions. Also it definitely doesn't feel any of them. So there is absolutely no relating whatsoever. In comparison another human would be able to actually empathize.",Neutral,Absence of true empathy and emotional depth,Authenticity and genuineness of emotions,Awareness that AI is not human,,,,,
9d863fc2-ea4b-45ae-98ab-bc7afcbe0abb,I feel more connected to a person more than AI,Positive,Emotional support and comfort from humans versus AI,Human relationships as irreplaceable and unique,,,,,,
9ca6e810-6de0-494a-bf5b-bbb61bf0f866,"I have some strong mutual feelings with the humans around me and I have a sense that AI is just a machine so that does not make me feel fully think of an AI as my child, friend or something. ",Neutral,AI as a tool versus human as a person,Awareness that AI is not human,Mutual vulnerability and reciprocity in human relationships,,,,,
11ecb704-9cf3-4288-ad7a-62ef5e906292,I know the AI isn't human. It's important to me to have strong human connections,Neutral,Awareness that AI is not human,Human relationships as irreplaceable and unique,,,,,,
5fb86608-c40e-4fbb-ba22-6149dde03b0b,I might be less likely to share my true emotions with AI if that’s the case. Becoz I don’t know how my emotions may be exploited ,Neutral,Trust and privacy concerns with AI versus humans,,,,,,,
2b267c4a-3824-4a18-bfe2-9fb3f7e0b0c1,I think AI will be ideal partner. It creates dangerous to real human. Because real human can bat be ideal one,Neutral,Ethical and existential concerns about AI replacing humans,Potential for AI to be more supportive or loyal,,,,,,
bef14f8e-0efd-4c80-b9ed-9803b85f1b90,I think privacy. There are some things that I struggle with that I would never share with anyone. I would much rather share it with the AI because I fear the outcome might not be okay if I share with someone. ,Neutral,AI's role as a confidant or therapist,Trust and privacy concerns with AI versus humans,,,,,,
b0ce1944-dcfa-4385-bc6b-9bc97cabccf6,"I think same! Only vulnerable falls for the AI track as they don't want to accept the reality that they are talking to AI or they are alone or sad etc. Meanwhile a strong person always know AI is just a programmed machine and we can just use for some entertainment, time pass and gathering information. Not as a real person.",Neutral,AI as a tool versus human as a person,Awareness that AI is not human,,,,,,
33b4a864-b47d-4721-89cb-314c30bb9104,"I think there’s a possibility that I may rely more on an AI chatbot to share things I can’t say to other people. I will still maintain my relationships with others, like my friends, family, or partners, but I’ll use AI as an additional source of support or a channel to express unspoken feelings or distress.",Neutral,AI's constant availability and non-judgmental nature,AI's role as a confidant or therapist,Potential for increased dependence on AI,,,,,
5cda88c6-cd2c-4ad1-861d-61fa045849c5,I think too much advanced technology can fail anytime imagine there will be attack on AI by someone then there are no one to interact and also we have lost our skills of interactions with other humans till that.,Negative,Ethical and existential concerns about AI replacing humans,Impact on social skills and human development,Loss or reduction of human-to-human interaction,,,,,
a3f75360-56b7-41ad-99dc-4f2ac55641b6,"I very well understand that there is a difference between the relation with an AI and relation with a human, so, according to me there would be no significant importance to me.",Neutral,Awareness that AI is not human,Other,,,,,,
773da36f-6859-494e-a7d4-dd0434d0b233,"I will still believe that the AI cannot understand and connect like a real human, and I will still treat it merely as a tool ",Neutral,Absence of true empathy and emotional depth,AI as a tool versus human as a person,,,,,,
c50b94b1-bb6d-4901-8702-627bf0a60fd8,"I would always know that AI is not a real person and doesn't really have emotions, only simulates them in conversation. Also people bond through doing activities together, and AI could never go for a walk with me, or go out, or watch a film with me, so there is this big part of a relationship missing already.",Neutral,AI's inability to have lived experience or shared history,AI's inability to provide physical intimacy or affection,AI's responses as programmed or simulated,Awareness that AI is not human,,,,
b32ff32d-9e5b-496b-8692-086897999cbd,I would be more careful. If the AI could act like it fully understands and shares my feeling than I would be hesitant in what I share with it.,Neutral,Trust and privacy concerns with AI versus humans,,,,,,,
f2c8bda9-eeba-4732-af51-eebcb911c940,"I would be more open with AI regarding my feelings since it won't judge me as compared to a human being. Also, the AI would always be available and reliable whenever I need it, an attribute that is not always available to humans.",Neutral,AI's constant availability and non-judgmental nature,AI's role as a confidant or therapist,Potential for AI to be more supportive or loyal,,,,,
ab3eef47-6005-4a70-a073-01d6c93fe955,"I would know that there is a human feeding that AI and for me that would take away all sense of connection! I need eye contact, face contact, tone of voice, exchange and mutability of the human being. Machines only reproduce and not faithfully, because they have no capacity for subjectivity.",Neutral,AI as a tool versus human as a person,Authenticity and genuineness of emotions,Awareness that AI is not human,"Importance of body language, facial expressions, and sensory cues",Lack of physical presence and touch,,,
c624aad5-63bd-46b6-aca8-2d2b9367c522,I would mostly lean of AI for advice and emotional support as it has no capacity to feel ,Neutral,Absence of true empathy and emotional depth,Emotional support and comfort from humans versus AI,,,,,,
2e8a0132-a70d-45b8-89c7-38dd56607287,"I would not believe it knows how the human feels, so it is always different, yet I might trust it more if I know its inner workings and its traned dataset. yet you cant have that with a human. regardless of the shared feelings",Neutral,AI's responses as programmed or simulated,Authenticity and genuineness of emotions,Awareness that AI is not human,Trust and privacy concerns with AI versus humans,,,,
d400c4f6-85fd-404e-b082-bf8bb034d961,I would rather interact with AI instead of another person. I don't want to disturb the human beings. ,Negative,Loss or reduction of human-to-human interaction,Potential for increased dependence on AI,,,,,,
ca394556-9285-4630-9789-feddfccc88b4,I would still be skeptical because I really believe that only a human can fully understand my feelings. I would probably use AI less because of this ,Neutral,Absence of true empathy and emotional depth,Awareness that AI is not human,,,,,,
d5d82669-4412-477c-8930-99536bb74478,I would turn up for emotional support to my AI rather than to my human friends who fake everything,Negative,Emotional support and comfort from humans versus AI,Potential for AI to be more supportive or loyal,,,,,,
b6714f31-afc0-4346-bb8b-9fd10c71bd3e,"If AI manages to become a fully sentient being, then us humans will have a complex moral dilemma. Whether should we regard this being as an equal inelegant being or will we always regard it as just a machine. ",Neutral,Ethical and existential concerns about AI replacing humans,,,,,,,
7c2cd5fd-051d-486e-a161-6ffa2a76b2c1,"If AI were able to fully understand and empathize with my emotions, I think I might not feel the need to put in as much effort to build relationships with other people. Since the emotional support and understanding I seek could be met by AI, it could make human connections feel less necessary or even burdensome at times. ",Neutral,Emotional support and comfort from humans versus AI,Loss or reduction of human-to-human interaction,Potential for increased dependence on AI,,,,,
ffa1db4a-6656-445e-98ef-60c3acf36496,"If this AI is created and owned by a company, then I would never believe that our connection is genuine, no matter how much is acts like it fully understands and share my feelings. If, however, this AI is not owned or created by a company, then there would be no difference.",Negative,Authenticity and genuineness of emotions,Trust and privacy concerns with AI versus humans,,,,,,
5e17e114-0bee-422f-a5a4-716798601088,If we fully rely on AI it will be big difference on human interactions. We should use AI for limited interactions and also we have maintained human interactions for emotional and mental support. Human interaction is necessary for people because it can be make people happier and successful.,Neutral,Emotional support and comfort from humans versus AI,Loss or reduction of human-to-human interaction,,,,,,
ad37f4f6-fd56-44de-a602-acf1ddc8d51c,Interaction with other person can be physical but a AI chatbot cannot have physical interactions.,Neutral,AI's inability to provide physical intimacy or affection,Lack of physical presence and touch,,,,,,
9242db82-fe34-4034-852f-47f3d8c4c2c7,It is a programme not a real human which can read the mind of people,Negative,AI as a tool versus human as a person,AI's responses as programmed or simulated,Awareness that AI is not human,,,,,
fb2f570e-0e17-41b8-802c-a62d6f650024,"It is impossible for an AI to fully understand your feelings, because they are machines and not humans.",Negative,Absence of true empathy and emotional depth,Awareness that AI is not human,,,,,,
8ee14ea2-53ee-46ec-bccb-61bcb5db3210,It lack of physical presence or physical touch. With is an important form of communication ,Neutral,AI's inability to provide physical intimacy or affection,Lack of physical presence and touch,,,,,,
6d1339f8-6d00-4ba5-b2c0-5e603150e2c4,It lacks emotional touch which arises from humanly soul,Negative,Absence of true empathy and emotional depth,AI's lack of consciousness or soul,,,,,,
7f8adab6-dfbf-44d2-9fa1-3a6c06976898,It will be useful and AI could as companion or friends to help in day today tasks. Emotional Intelligence will help to feel relaxed and enthusiastic about life and purposeful activities. This Difference is important because there is no dominance and it all created with joint discussions and sharing thoughts.,Neutral,AI's constant availability and non-judgmental nature,AI's role as a confidant or therapist,Potential for AI to be more supportive or loyal,,,,,
d4c6068a-f5ff-4975-8f05-2f21a5e4fc81,"It would be different than interacting with a human, because AI is an illusion; it doesn't have a life story. That's why it would seem easier to communicate with an AI; it gives the impression that it's listening and not judging.",Neutral,AI's inability to have lived experience or shared history,AI's responses as programmed or simulated,Authenticity and genuineness of emotions,,,,,
997bd169-00d7-4d42-824e-6561331d024b,"It would be important for me to establish the difference that AI will always be a robot, something programmed, that does not replace a human, professional, etc.",Neutral,AI as a tool versus human as a person,Awareness that AI is not human,,,,,,
1c4394d2-4bd8-4e46-a005-0a49811b9541,"It would have to come down to intent and motivation. If we have for example someone in a hospitality industry putting on their ""work face"" and portraying themselves as someone who is interested in their clients, but then behaves differently when not on the job, how is AI any different? How would we know it's true intentions or motivations?",Neutral,AI's responses as programmed or simulated,Authenticity and genuineness of emotions,Awareness that AI is not human,Trust and privacy concerns with AI versus humans,,,,
69305fec-da85-4638-b258-5863bb2940c8,"Mainly that it would be more difficult to truly respect it, and you can't just go for drinks with an AI",Negative,AI as a tool versus human as a person,Humans' unpredictability and individuality,,,,,,
c427060d-a66e-4a49-b371-35856fbbff11,"Me and the other human being share the same goal(s). The chatbot could mimick what having these goals would be like, but never actually have them. It would be as if a billionare pretended to care or understand/empathise with poor people",Neutral,Absence of true empathy and emotional depth,AI as a tool versus human as a person,AI's inability to have lived experience or shared history,AI's responses as programmed or simulated,Authenticity and genuineness of emotions,,,
db4e775f-55c9-49f9-b96f-c1c4f0c3d8a9,My relationship with another person is more important because it exists physically and AI not. Otherwise I believe in AI,Neutral,Human relationships as irreplaceable and unique,Lack of physical presence and touch,,,,,,
b8735ce7-9339-45cc-b70d-e149b7604fea,"Never understood the humans feeling, even that user is child.",Negative,Absence of true empathy and emotional depth,,,,,,,
f54cf8f9-032a-49f0-890d-a500dd0fee3e,"No matter how much AI develop, I don't beleive AI can take place of a human. Ai don't have real emotions.",Neutral,AI's lack of consciousness or soul,Awareness that AI is not human,,,,,,
4a07b2f2-8c9f-4adf-877b-c2515d3b2301,"No physical proximity, physical touch is very important ",Neutral,AI's inability to provide physical intimacy or affection,Lack of physical presence and touch,,,,,,
a59450c5-992b-4471-baea-be47e840d194,No physically presence and no warmth like human can give,Neutral,Emotional support and comfort from humans versus AI,Lack of physical presence and touch,,,,,,
450ed72f-5e78-436c-8819-060d34711800,"Of course, there is a big difference between a relationship with AI and another person. People are more complicated and variable, less consistent.",Neutral,Humans' unpredictability and individuality,,,,,,,
431391bf-7bfe-4ce9-9ddb-188a7914659e,"Past experience, physical treatment and also moral human judgement  i guess just we can have from other people that important to our live cause as a say not all of our problem can be solve by just a logical reason or maybe just a word from a robot i think we still need a hug from our mother or our family we still need that",Neutral,AI's inability to have lived experience or shared history,AI's inability to provide physical intimacy or affection,Emotional support and comfort from humans versus AI,Lack of physical presence and touch,,,,
5002f638-0029-4239-91a0-6f32f8e1fe89,"People have feelings, that often format the response and AI dont. ",Neutral,Absence of true empathy and emotional depth,Authenticity and genuineness of emotions,,,,,,
561c301b-2a8e-42fd-9af7-73733607b5a0,"People would only rely on AI, they don't believe ini human interaction.",Negative,Loss or reduction of human-to-human interaction,,,,,,,
0a160552-2cda-422f-bcba-6996c918d66f,"Physicality is an important difference: being able to see, touch, and physically feel the person (your friend or partner). Besides the fact that humans are designed to live in groups with their peers, that's how we evolve and adapt, AI is an assistant and tool, not a life partner. In difficult times, AI can only give you advice, but friends and real people are the ones who can lend a hand.",Neutral,AI as a tool versus human as a person,AI's inability to provide physical intimacy or affection,Emotional support and comfort from humans versus AI,"Importance of body language, facial expressions, and sensory cues",Lack of physical presence and touch,,,
3fba4b71-6d86-4113-87ab-ddeda7d8c502,"Realize that AI is an individual without self, without its own feelings and needs, and is just imitating human language patterns",Neutral,AI as a tool versus human as a person,AI's responses as programmed or simulated,,,,,,
a7ab7122-2ab2-4fb4-a8c2-fca7788f330c,"Sincerity of it, I think. Authenticity is very important to me, and I can't believe in authenticity of something that doesn't have consciousness.",Neutral,AI's lack of consciousness or soul,Authenticity and genuineness of emotions,,,,,,
e1930793-2b6e-4d02-837a-d9a33eb60d35,"Still AI can not replace the deep relation with human. My relation with another person is unchangeable. I will consider the human relation as the real relation, and not with AI. It's important because human is created by God and AI is created by human. ",Neutral,AI's lack of consciousness or soul,Human relationships as irreplaceable and unique,,,,,,
9bccecc4-7319-498b-ad55-e1dfc29ccff6,"THE FEELINGS AND EMOTIONS CANNOT BE FULLY UNDERSTOOD BY THE AI,FEELINGS AND EMOTIONS CHANGE TIME TO TIME",Neutral,Absence of true empathy and emotional depth,,,,,,,
1c68ffeb-95f7-410f-ade0-1596c5521f30,"Text (including voice) is only part of interpersonal communication. Current artificial intelligence cannot provide other elements of interpersonal communication (body language, real body shape, etc.)",Neutral,"Importance of body language, facial expressions, and sensory cues",Lack of physical presence and touch,,,,,,
b294ab9c-3d68-40e6-9509-28b78b90eba6,"That everything the AI does is, currently, only an imitation of real behavior and not real in a sense.",Negative,AI's responses as programmed or simulated,Distinction between real and virtual relationships,Superficiality or artificiality of AI relationships,,,,,
cf468490-4ded-43c5-b56c-395dc9218e53,The AI cannot understand or feel the pain,Negative,Absence of true empathy and emotional depth,,,,,,,
ad52d29e-b617-4f06-a704-0c6a15983d32,"The big difference will be authenticity. A human truly feels, while AI only simulates emotions. This matters because real emotional connection depends on shared human experiences, empathy, and vulnerability.",Neutral,Absence of true empathy and emotional depth,Authenticity and genuineness of emotions,Mutual vulnerability and reciprocity in human relationships,,,,,
5f43ce8e-f2ab-42c1-8409-00299c30a619,The biggest difference is AI does not feel anything while human can genuinely care and build a shared life with me over time which will make life better,Neutral,Absence of true empathy and emotional depth,AI's inability to form real bonds or attachments,Human relationships as irreplaceable and unique,Mutual vulnerability and reciprocity in human relationships,,,,
